"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2014,1,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",60.00,9.00,0.65,1.00,2.56,0.00,4.80,0.00,1.00,832.00,11.00,105.00,130.00,0.00,586.00,
2014,1,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",93.00,15.00,4.72,0.95,2.92,0.00,6.41,14.00,1.00,997.00,513.00,54.00,87.00,0.00,343.00,
2014,1,"AS","Alaska Airlines Inc.","WRG","Wrangell, AK: Wrangell Airport",62.00,7.00,0.12,1.00,0.36,0.00,5.51,6.00,0.00,659.00,25.00,76.00,13.00,0.00,545.00,
2014,1,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",62.00,7.00,0.80,1.30,2.04,0.00,2.86,7.00,2.00,378.00,29.00,47.00,47.00,0.00,255.00,
2014,1,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",60.00,11.00,1.47,0.00,2.13,0.00,7.40,2.00,1.00,509.00,33.00,0.00,62.00,0.00,414.00,
2014,1,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",60.00,7.00,2.00,2.25,0.75,0.00,2.00,0.00,1.00,397.00,149.00,118.00,27.00,0.00,103.00,
2014,1,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",9.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,32.00,
2014,1,"B6","JetBlue Airways","SJU","San Juan, PR: Luis Munoz Marin International",1038.00,405.00,158.11,21.18,86.93,1.24,137.54,81.00,0.00,34531.00,11918.00,3675.00,4056.00,52.00,14830.00,
2014,1,"B6","JetBlue Airways","STT","Charlotte Amalie, VI: Cyril E King",101.00,39.00,17.83,0.50,6.05,2.58,12.04,7.00,1.00,3656.00,1490.00,29.00,282.00,101.00,1754.00,
2014,1,"B6","JetBlue Airways","SYR","Syracuse, NY: Syracuse Hancock International",129.00,47.00,16.68,6.25,10.82,0.65,12.61,15.00,1.00,4100.00,1200.00,1024.00,580.00,11.00,1285.00,
2014,1,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3342.00,1010.00,289.30,27.47,235.20,1.43,456.60,438.00,29.00,88507.00,22678.00,4308.00,14623.00,77.00,46821.00,
2014,1,"B6","JetBlue Airways","CHS","Charleston, SC: Charleston AFB/International",97.00,35.00,10.74,4.21,14.64,0.00,5.40,15.00,0.00,2885.00,1121.00,592.00,714.00,0.00,458.00,
2014,1,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",643.00,289.00,101.48,9.97,112.39,2.01,63.15,77.00,0.00,22747.00,8251.00,1730.00,5501.00,106.00,7159.00,
2014,1,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1500.00,683.00,191.58,26.04,281.21,3.01,181.16,150.00,1.00,50902.00,14070.00,4919.00,12167.00,102.00,19644.00,
2014,1,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",3137.00,762.00,245.86,33.26,92.36,2.26,388.27,364.00,19.00,63343.00,19791.00,6342.00,4364.00,74.00,32772.00,
2014,1,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",622.00,206.00,78.84,5.44,45.94,0.57,75.21,68.00,0.00,18959.00,6646.00,752.00,2996.00,48.00,8517.00,
2014,1,"B6","JetBlue Airways","RSW","Fort Myers, FL: Southwest Florida International",416.00,168.00,52.25,8.83,78.61,0.97,27.34,47.00,3.00,12373.00,4079.00,2162.00,3307.00,23.00,2802.00,
2014,1,"B6","JetBlue Airways","BTV","Burlington, VT: Burlington International",99.00,28.00,10.49,7.06,5.08,0.00,5.37,15.00,0.00,2936.00,1030.00,1075.00,329.00,0.00,502.00,
2014,1,"B6","JetBlue Airways","HOU","Houston, TX: William P Hobby",117.00,38.00,11.32,4.50,20.83,0.00,1.35,17.00,0.00,3488.00,1325.00,1235.00,877.00,0.00,51.00,
2014,1,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",174.00,49.00,13.18,4.29,26.06,0.00,5.47,16.00,0.00,4512.00,1272.00,830.00,1617.00,0.00,793.00,
2014,1,"B6","JetBlue Airways","AUS","Austin, TX: Austin - Bergstrom International",219.00,65.00,21.00,1.30,21.11,0.00,21.58,20.00,0.00,4274.00,1694.00,154.00,718.00,0.00,1708.00,
2014,1,"B6","JetBlue Airways","ROC","Rochester, NY: Greater Rochester International",93.00,30.00,12.71,6.68,5.55,0.00,5.07,11.00,0.00,2257.00,729.00,899.00,280.00,0.00,349.00,
2014,1,"B6","JetBlue Airways","IAD","Washington, DC: Washington Dulles International",174.00,34.00,15.01,3.63,7.41,0.00,7.95,24.00,0.00,2740.00,894.00,600.00,313.00,0.00,933.00,
2014,1,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",134.00,33.00,9.76,2.52,15.65,0.00,5.07,12.00,0.00,2849.00,973.00,167.00,1055.00,0.00,654.00,
2014,1,"B6","JetBlue Airways","PIT","Pittsburgh, PA: Pittsburgh International",95.00,12.00,5.13,1.00,3.76,0.00,2.12,8.00,0.00,1097.00,363.00,28.00,169.00,0.00,537.00,
2014,1,"B6","JetBlue Airways","RDU","Raleigh/Durham, NC: Raleigh-Durham International",229.00,55.00,20.13,2.30,17.18,0.00,15.38,30.00,0.00,5829.00,1967.00,508.00,952.00,0.00,2402.00,
2014,1,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1512.00,590.00,179.78,21.81,224.54,1.62,162.26,145.00,0.00,48253.00,16910.00,4009.00,9762.00,87.00,17485.00,
2014,1,"B6","JetBlue Airways","HPN","White Plains, NY: Westchester County",369.00,92.00,40.52,1.26,9.37,0.00,40.85,46.00,5.00,7928.00,4301.00,103.00,657.00,0.00,2867.00,
2014,1,"B6","JetBlue Airways","SWF","Newburgh/Poughkeepsie, NY: Stewart International",62.00,18.00,10.93,0.00,2.16,0.00,4.90,4.00,0.00,1120.00,595.00,0.00,84.00,0.00,441.00,
2014,1,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",125.00,28.00,13.13,0.36,7.67,0.00,6.84,12.00,0.00,1787.00,900.00,32.00,326.00,0.00,529.00,
2014,1,"B6","JetBlue Airways","STX","Christiansted, VI: Henry E. Rohlsen",37.00,17.00,9.87,0.00,0.97,0.00,6.16,1.00,0.00,1255.00,771.00,0.00,48.00,0.00,436.00,
2014,1,"B6","JetBlue Airways","JAX","Jacksonville, FL: Jacksonville International",146.00,59.00,20.84,3.73,26.86,0.00,7.57,18.00,0.00,4961.00,2424.00,469.00,1147.00,0.00,921.00,
2014,1,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",500.00,207.00,58.66,16.78,84.99,0.29,46.28,48.00,0.00,17039.00,5226.00,3079.00,4025.00,24.00,4685.00,
2014,1,"B6","JetBlue Airways","PWM","Portland, ME: Portland International Jetport",93.00,24.00,9.37,5.84,5.97,0.00,2.82,11.00,0.00,2593.00,881.00,1022.00,324.00,0.00,366.00,
2014,1,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",538.00,158.00,70.63,2.65,26.41,0.00,58.31,42.00,0.00,14370.00,5949.00,526.00,1298.00,0.00,6597.00,
2014,1,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",386.00,115.00,43.19,14.19,18.47,0.00,39.14,47.00,0.00,11370.00,2996.00,2781.00,1147.00,0.00,4446.00,
2014,1,"B6","JetBlue Airways","BDL","Hartford, CT: Bradley International",275.00,92.00,52.81,0.00,4.02,0.00,35.17,25.00,2.00,8910.00,4938.00,0.00,185.00,0.00,3787.00,
2014,1,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",141.00,35.00,12.50,5.20,9.59,0.52,7.19,9.00,1.00,3111.00,1279.00,601.00,449.00,13.00,769.00,
2014,1,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",100.00,24.00,10.63,1.37,9.35,0.42,2.23,10.00,4.00,1617.00,1081.00,127.00,260.00,10.00,139.00,
2014,1,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",527.00,203.00,77.52,4.38,35.27,0.74,85.10,62.00,7.00,16168.00,6320.00,459.00,1583.00,25.00,7781.00,
2014,1,"B6","JetBlue Airways","LGB","Long Beach, CA: Long Beach Airport",700.00,130.00,29.70,12.92,21.84,0.00,65.53,31.00,4.00,10033.00,2254.00,778.00,766.00,0.00,6235.00,
2014,1,"B6","JetBlue Airways","OAK","Oakland, CA: Metropolitan Oakland International",119.00,17.00,6.33,2.21,4.53,0.00,3.93,6.00,0.00,1650.00,626.00,296.00,187.00,0.00,541.00,
2014,1,"B6","JetBlue Airways","SMF","Sacramento, CA: Sacramento International",79.00,19.00,3.42,1.13,3.66,0.00,10.79,4.00,0.00,1240.00,186.00,173.00,158.00,0.00,723.00,
2014,1,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",254.00,60.00,22.59,6.82,15.24,1.45,13.90,25.00,0.00,4870.00,1388.00,1745.00,699.00,45.00,993.00,
2014,1,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",359.00,95.00,32.59,6.98,36.02,0.91,18.50,28.00,5.00,6245.00,2167.00,912.00,1290.00,21.00,1855.00,
2014,1,"B6","JetBlue Airways","BQN","Aguadilla, PR: Rafael Hernandez",93.00,35.00,12.02,2.88,17.86,0.00,2.25,10.00,0.00,1449.00,545.00,231.00,592.00,0.00,81.00,
2014,1,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",266.00,109.00,40.78,9.43,33.08,0.00,25.71,26.00,1.00,9108.00,3074.00,1153.00,1628.00,0.00,3253.00,
2014,1,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",83.00,34.00,11.40,0.54,12.61,0.45,9.00,12.00,0.00,2172.00,693.00,14.00,552.00,37.00,876.00,
2014,1,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",59.00,20.00,7.98,1.92,5.34,0.28,4.48,7.00,0.00,1035.00,329.00,237.00,167.00,20.00,282.00,
2014,1,"B6","JetBlue Airways","PSE","Ponce, PR: Mercedita",74.00,27.00,12.93,1.00,6.20,0.00,6.87,7.00,0.00,2190.00,923.00,264.00,330.00,0.00,673.00,
2014,1,"B6","JetBlue Airways","PVD","Providence, RI: Theodore Francis Green State",93.00,30.00,14.57,1.00,1.03,0.55,12.86,8.00,2.00,2240.00,886.00,149.00,34.00,12.00,1159.00,
2014,1,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",88.00,23.00,4.30,2.02,2.00,0.00,14.67,5.00,0.00,2175.00,275.00,407.00,91.00,0.00,1402.00,
2014,1,"B6","JetBlue Airways","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",93.00,36.00,12.39,2.13,15.33,0.00,6.16,14.00,0.00,2821.00,1151.00,322.00,773.00,0.00,575.00,
2014,1,"B6","JetBlue Airways","SJC","San Jose, CA: Norman Y. Mineta San Jose International",26.00,7.00,1.22,2.58,1.83,0.00,1.37,5.00,0.00,615.00,111.00,199.00,105.00,0.00,200.00,
2014,1,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",93.00,25.00,10.04,2.35,6.24,0.50,5.86,4.00,1.00,2315.00,931.00,549.00,239.00,15.00,581.00,
2014,1,"B6","JetBlue Airways","ABQ","Albuquerque, NM: Albuquerque International Sunport",31.00,10.00,4.64,1.79,0.40,0.00,3.17,7.00,0.00,670.00,352.00,132.00,46.00,0.00,140.00,
2014,1,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",120.00,32.00,9.87,4.35,14.69,0.00,3.09,15.00,1.00,2720.00,594.00,749.00,779.00,0.00,598.00,
2014,1,"B6","JetBlue Airways","MSY","New Orleans, LA: Louis Armstrong New Orleans International",110.00,28.00,6.95,4.76,11.54,0.00,4.74,20.00,0.00,2893.00,586.00,1161.00,556.00,0.00,590.00,
2014,1,"B6","JetBlue Airways","RIC","Richmond, VA: Richmond International",135.00,34.00,14.58,1.56,3.97,0.00,13.89,14.00,0.00,2414.00,1040.00,250.00,279.00,0.00,845.00,
2014,1,"B6","JetBlue Airways","ORH","Worcester, MA: Worcester Regional",62.00,9.00,5.91,0.00,0.00,0.00,3.09,7.00,2.00,673.00,371.00,0.00,0.00,0.00,302.00,
2014,1,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",81.00,22.00,4.86,0.40,9.77,0.00,6.98,9.00,0.00,1594.00,425.00,36.00,471.00,0.00,662.00,
2014,1,"B6","JetBlue Airways","BUR","Burbank, CA: Bob Hope",31.00,10.00,3.55,2.17,4.29,0.00,0.00,5.00,0.00,505.00,138.00,202.00,165.00,0.00,0.00,
2014,1,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",17071.00,4024.00,1005.96,193.33,1396.88,0.00,1427.84,1201.00,14.00,325690.00,110997.00,22972.00,87901.00,0.00,103820.00,
2014,1,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",2525.00,455.00,147.80,49.97,117.43,0.00,139.80,25.00,5.00,30304.00,12238.00,4328.00,4433.00,0.00,9305.00,
2014,1,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",1696.00,363.00,131.09,72.32,93.68,0.00,65.90,21.00,0.00,25688.00,8476.00,8552.00,3749.00,0.00,4911.00,
2014,1,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",3782.00,912.00,276.36,54.21,224.31,0.58,356.54,92.00,4.00,64222.00,23397.00,5837.00,8868.00,42.00,26078.00,
2014,1,"DL","Delta Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",190.00,57.00,21.41,10.61,10.82,0.00,14.16,7.00,0.00,4295.00,1447.00,1267.00,877.00,0.00,704.00,
2014,1,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",97.00,20.00,7.84,5.44,3.94,0.00,2.79,3.00,1.00,1495.00,383.00,677.00,255.00,0.00,180.00,
2014,1,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1354.00,355.00,127.08,43.40,118.85,0.00,65.67,53.00,2.00,24600.00,8834.00,5161.00,5319.00,0.00,5286.00,
2014,1,"DL","Delta Air Lines Inc.","MEM","Memphis, TN: Memphis International",430.00,109.00,41.49,7.58,18.70,0.00,41.22,20.00,0.00,6536.00,2423.00,655.00,840.00,0.00,2618.00,
2014,1,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",723.00,214.00,67.63,29.38,68.36,0.00,48.64,42.00,0.00,15666.00,4538.00,4250.00,2995.00,0.00,3883.00,
2014,1,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",4138.00,925.00,264.33,70.58,296.63,0.00,293.47,61.00,4.00,65500.00,25394.00,7998.00,10818.00,0.00,21290.00,
2014,1,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",171.00,45.00,23.02,5.68,3.40,0.00,12.89,17.00,0.00,3154.00,1430.00,597.00,154.00,0.00,973.00,
2014,1,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",1870.00,547.00,150.61,41.04,197.44,0.00,157.90,157.00,9.00,41518.00,11062.00,4989.00,12982.00,0.00,12485.00,
2014,1,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",394.00,94.00,34.19,15.98,10.06,0.00,33.77,22.00,0.00,6032.00,2121.00,1513.00,447.00,0.00,1951.00,
2014,1,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",740.00,167.00,58.91,20.22,43.57,0.00,44.31,37.00,5.00,11598.00,4154.00,1933.00,1894.00,0.00,3617.00,
2014,1,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",697.00,177.00,71.39,29.75,42.87,0.00,32.98,8.00,0.00,11978.00,4771.00,3331.00,1714.00,0.00,2162.00,
2014,1,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",730.00,173.00,72.51,17.24,38.99,0.00,44.26,39.00,6.00,10318.00,3728.00,2615.00,1430.00,0.00,2545.00,
2014,1,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",549.00,176.00,57.75,15.42,56.12,0.00,46.71,14.00,2.00,10709.00,4056.00,1281.00,2653.00,0.00,2719.00,
2014,1,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",626.00,149.00,43.35,32.77,44.51,0.00,28.37,18.00,1.00,10187.00,2817.00,3808.00,2021.00,0.00,1541.00,
2014,1,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",437.00,106.00,40.44,19.09,30.19,0.00,16.28,3.00,3.00,7637.00,2926.00,1998.00,1344.00,0.00,1369.00,
2014,1,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",980.00,236.00,88.02,34.88,62.12,0.00,50.98,14.00,0.00,14524.00,5587.00,3794.00,2264.00,0.00,2879.00,
2014,1,"DL","Delta Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",207.00,61.00,25.22,8.63,8.99,0.00,18.16,20.00,0.00,3306.00,1435.00,442.00,344.00,0.00,1085.00,
2014,1,"DL","Delta Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",269.00,83.00,25.93,21.45,21.99,0.00,13.63,8.00,1.00,7100.00,1399.00,2809.00,1407.00,0.00,1485.00,
2014,1,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",548.00,163.00,38.98,20.85,77.30,0.00,25.87,41.00,1.00,12615.00,2582.00,3540.00,4821.00,0.00,1672.00,
2014,1,"DL","Delta Air Lines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",198.00,52.00,31.79,5.69,3.40,0.00,11.12,17.00,0.00,3163.00,1904.00,364.00,117.00,0.00,778.00,
2014,1,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",395.00,119.00,48.06,11.09,28.05,0.00,31.80,22.00,0.00,7578.00,3532.00,947.00,1072.00,0.00,2027.00,
2014,1,"DL","Delta Air Lines Inc.","AVL","Asheville, NC: Asheville Regional",28.00,8.00,4.48,0.63,0.17,0.00,2.73,2.00,0.00,1200.00,814.00,40.00,13.00,0.00,333.00,
2014,1,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",564.00,142.00,58.07,14.88,31.88,0.00,37.18,23.00,0.00,9173.00,3765.00,1566.00,1269.00,0.00,2573.00,
2014,1,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",537.00,112.00,40.55,6.45,14.41,0.00,50.59,18.00,1.00,7696.00,3145.00,948.00,545.00,0.00,3058.00,
2014,1,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",953.00,295.00,74.50,39.02,131.43,0.40,49.65,46.00,0.00,18315.00,4999.00,3357.00,6050.00,45.00,3864.00,
2014,1,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",327.00,83.00,31.86,7.28,27.28,0.00,16.57,37.00,0.00,5037.00,1625.00,497.00,1912.00,0.00,1003.00,
2014,1,"DL","Delta Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",87.00,26.00,11.29,3.40,3.41,0.00,7.90,8.00,0.00,1389.00,570.00,401.00,79.00,0.00,339.00,
2014,1,"DL","Delta Air Lines Inc.","GEG","Spokane, WA: Spokane International",136.00,25.00,10.30,1.32,5.02,0.00,8.36,1.00,0.00,1231.00,595.00,68.00,170.00,0.00,398.00,
2014,1,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",1637.00,411.00,117.63,27.13,165.08,0.00,101.16,96.00,24.00,39000.00,11001.00,7169.00,11161.00,0.00,9669.00,
2014,1,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",379.00,105.00,43.22,14.62,28.23,0.00,18.93,9.00,1.00,6744.00,2878.00,1125.00,1150.00,0.00,1591.00,
2014,1,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",365.00,95.00,38.97,10.63,13.28,0.00,32.11,14.00,0.00,6320.00,2758.00,903.00,626.00,0.00,2033.00,
2014,1,"DL","Delta Air Lines Inc.","ONT","Ontario, CA: Ontario International",5.00,4.00,1.97,0.32,0.27,0.00,1.44,0.00,0.00,281.00,86.00,32.00,35.00,0.00,128.00,
2014,1,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",462.00,146.00,43.38,16.16,58.96,0.00,27.50,31.00,0.00,10237.00,2777.00,1737.00,3600.00,0.00,2123.00,
2014,1,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",509.00,178.00,59.12,20.28,56.85,0.00,41.76,30.00,3.00,11417.00,3466.00,1848.00,2495.00,0.00,3608.00,
2014,1,"DL","Delta Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",596.00,167.00,68.22,17.77,53.94,0.00,27.07,18.00,3.00,9855.00,4444.00,1829.00,2097.00,0.00,1485.00,
2014,1,"DL","Delta Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",212.00,56.00,20.13,11.36,5.70,0.00,18.80,12.00,0.00,4125.00,1419.00,1387.00,283.00,0.00,1036.00,
2014,1,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",227.00,32.00,12.26,6.86,9.07,0.00,3.81,3.00,1.00,1686.00,440.00,652.00,363.00,0.00,231.00,
2014,1,"DL","Delta Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",494.00,116.00,44.95,16.16,17.86,0.00,37.03,38.00,0.00,7310.00,2718.00,1437.00,798.00,0.00,2357.00,
2014,1,"DL","Delta Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",203.00,54.00,22.99,5.72,5.60,0.00,19.69,18.00,0.00,3485.00,1366.00,405.00,211.00,0.00,1503.00,
2014,1,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",136.00,25.00,11.79,3.25,1.79,0.00,8.17,14.00,0.00,1743.00,669.00,264.00,58.00,0.00,752.00,
2014,1,"DL","Delta Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",310.00,74.00,32.19,10.71,10.41,0.00,20.68,19.00,0.00,4068.00,1548.00,881.00,423.00,0.00,1216.00,
2014,1,"DL","Delta Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",136.00,30.00,12.48,3.26,3.82,0.00,10.44,3.00,0.00,1366.00,560.00,143.00,133.00,0.00,530.00,
2014,1,"DL","Delta Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",197.00,39.00,17.99,5.07,0.50,0.00,15.44,16.00,1.00,2435.00,938.00,499.00,30.00,0.00,968.00,
2014,1,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",240.00,57.00,24.10,5.57,7.34,0.00,20.00,14.00,0.00,3887.00,1499.00,410.00,244.00,0.00,1734.00,
2014,1,"DL","Delta Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",396.00,128.00,54.08,11.75,32.08,0.00,30.10,12.00,0.00,8110.00,4132.00,1334.00,1159.00,0.00,1485.00,
2014,1,"DL","Delta Air Lines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",8.00,4.00,2.75,0.00,0.00,0.00,1.25,0.00,0.00,191.00,156.00,0.00,0.00,0.00,35.00,
2014,1,"DL","Delta Air Lines Inc.","BDL","Hartford, CT: Bradley International",288.00,73.00,29.74,7.01,11.21,0.00,25.04,15.00,1.00,5389.00,2110.00,935.00,588.00,0.00,1756.00,
2014,1,"DL","Delta Air Lines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",143.00,35.00,15.76,4.14,4.24,0.00,10.86,14.00,0.00,2147.00,1180.00,316.00,136.00,0.00,515.00,
2014,1,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",165.00,41.00,21.60,4.79,3.21,0.00,11.41,13.00,0.00,2411.00,1375.00,328.00,119.00,0.00,589.00,
2014,1,"DL","Delta Air Lines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",114.00,39.00,14.91,4.25,2.88,0.00,16.96,10.00,0.00,2742.00,1120.00,526.00,133.00,0.00,963.00,
2014,1,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",913.00,236.00,96.06,29.67,59.72,0.00,50.56,41.00,0.00,15956.00,6594.00,2929.00,2851.00,0.00,3582.00,
2014,1,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",584.00,133.00,50.54,24.12,29.21,0.00,29.14,12.00,0.00,9541.00,3608.00,2972.00,1108.00,0.00,1853.00,
2014,1,"DL","Delta Air Lines Inc.","MOB","Mobile, AL: Mobile Regional",29.00,8.00,3.25,1.14,0.06,0.00,3.55,4.00,0.00,423.00,154.00,58.00,2.00,0.00,209.00,
2014,1,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Honolulu International",194.00,59.00,24.80,4.75,20.05,0.00,9.40,1.00,1.00,3880.00,1984.00,273.00,688.00,0.00,935.00,
2014,1,"DL","Delta Air Lines Inc.","ELP","El Paso, TX: El Paso International",58.00,15.00,7.61,3.60,0.95,0.00,2.84,4.00,0.00,1235.00,607.00,320.00,75.00,0.00,233.00,
